"Season_ID","Genus","Species","Date","Locale","Cop_ID","Sex","Age","Copula_","Copula","Thor_col","Col_phas","Parasite","Morph","Wing","Thorax","Length","Abdomen","S_4","Eggs","Season","WingSide","WingID","X1","Y1","X2","Y2","X3","Y3","X4","Y4","X5","Y5","X6","Y6","X7","Y7","X8","Y8","X9","Y9","X10","Y10","X11","Y11","X12","Y12","X13","Y13","X14","Y14","X15","Y15","X16","Y16","X17","Y17","GPA COORDS NEXT","X.1","Y.1","X.2","Y.2","X.3","Y.3","X.4","Y.4","X.5","Y.5","X.6","Y.6","X.7","Y.7","X.8","Y.8","X.9","Y.9","X.10","Y.10","X.11","Y.11","X.12","Y.12","X.13","Y.13","X.14","Y.14","X.15","Y.15","X.16","Y.16","X.17","Y.17"
"2021_678","Ischnura elegans","I. elegans","6/15/21","Ilstorp",678,"Female","immature","Single",0,"violet-blue","violacea(androchrome)",40,"androchrome",19.74,2.3,31.77,24.3,0.68,NA,2021,"Left","Forewing",488,382,587,369,865,367,1711,305,1771,321,1877,454,1848,505,1760,554,1519,612,667,536,512,478,611,441,667,496,862,433,903,427,1254,403,1639,353,NA,-0.304165272,-0.024102754,-0.258685623,-0.030282969,-0.130903907,-0.031777169,0.257836234,-0.062025667,0.285448606,-0.054795282,0.334448969,0.006120711,0.321224394,0.029623006,0.28087632,0.052328475,0.170220789,0.079487392,-0.221567258,0.046315065,-0.292934929,0.019974799,-0.2475055,0.002762607,-0.221649325,0.027928705,-0.132147501,-0.001433532,-0.113313207,-0.004276372,0.047976778,-0.016034144,0.224840432,-0.03981287
"2021_678","Ischnura elegans","I. elegans","6/15/21","Ilstorp",678,"Female","immature","Single",0,"violet-blue","violacea(androchrome)",40,"androchrome",19.74,2.3,31.77,24.3,0.68,NA,2021,"Left","Hindwing",550,408,636,386,898,351,1627,213,1683,218,1832,342,1815,391,1738,448,1549,525,744,533,586,490,662,446,749,493,904,413,942,400,1219,344,1570,273,NA,-0.306692078,-0.024473574,-0.262337085,-0.030973443,-0.128906602,-0.034692775,0.244506844,-0.065441215,0.272365865,-0.059967762,0.3406329,0.010185105,0.32950296,0.033893898,0.28781921,0.058447224,0.188827925,0.087121427,-0.215875754,0.048563952,-0.292950307,0.018612314,-0.252453506,0.000534734,-0.21124964,0.028740348,-0.129174862,-0.003238644,-0.109402256,-0.007757148,0.032678972,-0.021230008,0.212707415,-0.038324432
"2020_400","Ischnura elegans","I. elegans","6/16/20","Hoje A 7",400,"Female","mature","Couple",1,"olive",NA,0,"infuscans",20.04,2.11,31.35,23.81,0.68,174,2020,"Left","Hindwing",564,305,663,294,958,293,1685,246,1739,260,1873,405,1850,449,1775,497,1559,556,754,459,595,396,683,360,763,419,940,358,981,352,1253,333,1611,298,NA,-0.312640878,-0.025659067,-0.263488248,-0.032142385,-0.116704358,-0.035647551,0.244605485,-0.066451161,0.271620329,-0.060034743,0.33977579,0.010751942,0.328777821,0.032882558,0.291944186,0.057533502,0.185060494,0.089095445,-0.216525161,0.04903822,-0.296288892,0.01930904,-0.252863649,0.000497277,-0.212454954,0.029041839,-0.124997922,-0.003118934,-0.104654987,-0.006522868,0.030521384,-0.018752067,0.20831356,-0.039821046
"2020_400","Ischnura elegans","I. elegans","6/16/20","Hoje A 7",400,"Female","mature","Couple",1,"olive",NA,0,"infuscans",20.04,2.11,31.35,23.81,0.68,174,2020,"Left","Forewing",484,362,583,347,881,334,1718,243,1770,255,1895,390,1876,440,1794,495,1516,562,668,506,506,454,610,414,676,466,883,398,920,391,1246,356,1636,291,NA,-0.305633101,-0.022919483,-0.260404477,-0.02853787,-0.124657601,-0.030820254,0.257284231,-0.062023139,0.280799185,-0.055928999,0.336029179,0.007020027,0.326773246,0.029538342,0.288792941,0.053563768,0.161497206,0.080660981,-0.223666682,0.044845493,-0.296743505,0.019209418,-0.248937356,0.002276745,-0.219539548,0.026742838,-0.124530384,-0.001675434,-0.107607919,-0.004409689,0.041152804,-0.016361259,0.21939178,-0.041181486
"2020_400","Ischnura elegans","I. elegans","6/16/20","Hoje A 7",400,"Female","mature","Couple",1,"olive",NA,0,"infuscans",20.04,2.11,31.35,23.81,0.68,174,2020,"Right","Hindwing",618,352,708,340,997,329,1724,264,1780,275,1918,414,1900,461,1822,511,1601,573,805,499,641,438,730,401,812,458,988,392,1028,383,1303,358,1656,315,NA,-0.309161074,-0.024589724,-0.264166319,-0.030337728,-0.119768539,-0.035038792,0.243598945,-0.065517127,0.271543658,-0.05986774,0.340096224,0.009947128,0.330973258,0.033376687,0.291870837,0.058140501,0.181302507,0.088506666,-0.216149271,0.04935863,-0.29790691,0.018436315,-0.253344404,0.00019678,-0.212540161,0.028896687,-0.124438343,-0.003591552,-0.104429977,-0.007977414,0.033029438,-0.019712664,0.209490132,-0.040226654
"2020_400","Ischnura elegans","I. elegans","6/16/20","Hoje A 7",400,"Female","mature","Couple",1,"olive",NA,0,"infuscans",20.04,2.11,31.35,23.81,0.68,174,2020,"Right","Forewing",501,369,605,358,906,357,1746,285,1795,301,1911,438,1889,489,1803,541,1534,601,688,523,526,463,632,425,696,484,904,421,939,416,1271,388,1661,333,NA,-0.308178209,-0.024266837,-0.260768692,-0.029340695,-0.123538963,-0.02996611,0.259391709,-0.063263852,0.2817423,-0.055996794,0.334707359,0.00639972,0.324704729,0.029663708,0.285525255,0.053419956,0.162924159,0.080926908,-0.222834202,0.045840982,-0.296727393,0.018576074,-0.248422542,0.001191376,-0.21920895,0.028055314,-0.124416831,-0.000785674,-0.1084602,-0.003085317,0.042892481,-0.016037507,0.220667991,-0.041331252
"2020_197","Ischnura elegans","I. elegans","6/9/20","Bunkeflostrand",197,"Female","mature","Couple",1,"turquoise",NA,0,"androchrome",18.47,2.73,31.14,23.58,0.68,10,2020,"Left","Hindwing",625,351,695,344,885,344,1406,305,1450,314,1534,422,1516,452,1468,482,1321,522,755,455,648,410,704,388,766,430,876,388,908,382,1109,367,1363,346,NA,-0.310379778,-0.024711434,-0.260688332,-0.030661246,-0.1255469,-0.033296197,0.244489159,-0.068261093,0.275908565,-0.062469538,0.337152209,0.013179406,0.324765146,0.034767589,0.291038657,0.05677224,0.187037128,0.087261685,-0.216473923,0.04745856,-0.293203995,0.016935624,-0.253676098,0.000510392,-0.208998076,0.029523884,-0.131338363,-0.001875582,-0.108660872,-0.006586642,0.03410296,-0.02004332,0.214472514,-0.038504328
"2020_197","Ischnura elegans","I. elegans","6/9/20","Bunkeflostrand",197,"Female","mature","Couple",1,"turquoise",NA,0,"androchrome",18.47,2.73,31.14,23.58,0.68,10,2020,"Right","Forewing",880,354,944,348,1140,338,1728,278,1768,290,1858,386,1840,430,1782,456,1585,506,1000,456,902,418,952,392,1000,432,1148,386,1176,384,1408,356,1682,316,NA,-0.301345942,-0.023953254,-0.25938993,-0.027272422,-0.130986085,-0.031949165,0.25450108,-0.065621934,0.280572036,-0.057385934,0.33857275,0.006316024,0.326369767,0.03494473,0.288153889,0.051416129,0.158731381,0.082269066,-0.223758409,0.043965031,-0.28755536,0.01815347,-0.25457035,0.001609067,-0.223528205,0.028252534,-0.126212449,-0.000451517,-0.107861799,-0.00149514,0.044281953,-0.017611789,0.224025674,-0.041184896
"2020_197","Ischnura elegans","I. elegans","6/9/20","Bunkeflostrand",197,"Female","mature","Couple",1,"turquoise",NA,0,"androchrome",18.47,2.73,31.14,23.58,0.68,10,2020,"Left","Forewing",654,393,725,382,922,375,1513,302,1561,310,1649,402,1634,438,1580,477,1364,522,788,494,679,455,740,428,790,467,920,419,956,413,1215,384,1472,338,NA,-0.305395097,-0.023343946,-0.259241536,-0.028765767,-0.131739984,-0.028606735,0.251986413,-0.061735221,0.282818151,-0.055422528,0.337510922,0.006136555,0.326957767,0.029048189,0.291125761,0.052971836,0.150472162,0.076924904,-0.221183985,0.04512795,-0.290713003,0.017326967,-0.250640227,0.001324729,-0.219248391,0.027723119,-0.134082084,-0.000213324,-0.110671434,-0.00323561,0.057417682,-0.015820697,0.224626883,-0.03944042
"2020_197","Ischnura elegans","I. elegans","6/9/20","Bunkeflostrand",197,"Female","mature","Couple",1,"turquoise",NA,0,"androchrome",18.47,2.73,31.14,23.58,0.68,10,2020,"Right","Hindwing",804,377,869,368,1064,357,1571,292,1612,298,1711,390,1696,426,1640,464,1490,509,941,475,825,436,881,409,943,448,1062,399,1089,394,1289,366,1530,331,NA,-0.310093203,-0.025477124,-0.263149167,-0.03021062,-0.122747121,-0.032913147,0.243280514,-0.066094318,0.272578906,-0.060689168,0.341254517,0.008053521,0.329516112,0.033519111,0.288266651,0.05932867,0.179291402,0.087661743,-0.21427294,0.048591599,-0.296578595,0.017476103,-0.25562009,-0.000430358,-0.212115465,0.02924515,-0.125305765,-0.002788533,-0.105771355,-0.005661203,0.038684929,-0.020444804,0.212780668,-0.039166622
"2020_210","Ischnura elegans","I. elegans","6/10/20","Lomma",210,"Male","mature","Couple",1,"turquoise",NA,16,NA,17.32,2.47,NA,NA,0.68,NA,2020,"Left","Forewing",713,385,782,377,989,371,1523,312,1557,323,1643,414,1622,454,1562,494,1383,540,824,491,729,454,803,426,846,468,990,419,1017,416,1232,394,1471,353,NA,-0.310185383,-0.027281518,-0.261947376,-0.032109963,-0.117438605,-0.03403109,0.255858984,-0.069355888,0.279467875,-0.061308462,0.338484424,0.003136326,0.323393703,0.030815675,0.281089081,0.058069857,0.155693069,0.088210574,-0.233876343,0.047903365,-0.299774256,0.021041213,-0.247833805,0.002312309,-0.218282761,0.032091367,-0.117271912,-0.000526358,-0.098394334,-0.002325714,0.051890733,-0.01532461,0.219126905,-0.041317085
"2020_210","Ischnura elegans","I. elegans","6/10/20","Lomma",210,"Male","mature","Couple",1,"turquoise",NA,16,NA,17.32,2.47,NA,NA,0.68,NA,2020,"Right","Hindwing",792,362,850,356,1050,338,1497,292,1539,299,1633,393,1614,427,1556,463,1412,505,909,462,820,426,864,396,928,438,1048,386,1064,384,1244,362,1455,334,NA,-0.314278471,-0.027634017,-0.268629477,-0.031485364,-0.111295352,-0.042633907,0.240527457,-0.072110265,0.273405951,-0.065985485,0.345822357,0.009236458,0.330394726,0.035654945,0.284310455,0.063064161,0.170591871,0.093907275,-0.223871892,0.052648362,-0.2932496,0.023045859,-0.258230845,0.000142888,-0.208604584,0.034079881,-0.113586246,-0.004969345,-0.100977484,-0.006304342,0.040756713,-0.020901294,0.206914421,-0.039755811
"2020_210","Ischnura elegans","I. elegans","6/10/20","Lomma",210,"Male","mature","Couple",1,"turquoise",NA,16,NA,17.32,2.47,NA,NA,0.68,NA,2020,"Left","Hindwing",765,337,828,332,1005,330,1467,295,1508,301,1599,394,1583,430,1528,467,1398,505,888,449,780,405,832,378,892,422,1002,377,1026,373,1214,356,1429,334,NA,-0.309964011,-0.031799764,-0.260792863,-0.036172205,-0.122556897,-0.039042354,0.238064866,-0.06979776,0.270130595,-0.065412586,0.341887984,0.006551437,0.329656038,0.034785288,0.286972436,0.064088978,0.185710891,0.094731015,-0.213067701,0.054764865,-0.297745218,0.02119799,-0.257324791,-0.000273698,-0.210142853,0.033647327,-0.124555868,-0.002312872,-0.105836469,-0.005614798,0.040893887,-0.020282174,0.208669974,-0.039058688
"2020_210","Ischnura elegans","I. elegans","6/10/20","Lomma",210,"Male","mature","Couple",1,"turquoise",NA,16,NA,17.32,2.47,NA,NA,0.68,NA,2020,"Right","Forewing",696,346,768,341,972,335,1505,290,1542,300,1621,391,1606,426,1543,465,1356,507,825,454,712,412,782,384,820,428,969,382,985,380,1192,366,1447,326,NA,-0.309866859,-0.026506013,-0.259368307,-0.030072996,-0.116284134,-0.034443118,0.257560986,-0.066436036,0.283523613,-0.059451194,0.339012983,0.004318646,0.328517097,0.028879982,0.284361552,0.056284617,0.153247494,0.08589555,-0.219295297,0.049146428,-0.298590447,0.01977576,-0.249514513,8.03e-05,-0.222818027,0.030912196,-0.118354533,-0.001474225,-0.107123619,-0.002891577,0.038079266,-0.012880117,0.216912744,-0.041138163
"2021_86","Enallagma cyathigerum","E. cyathigerum","6/9/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.85145689,2.483942908,32.81978277,25.3480194,0.676525658,NA,2021,"Left","Forewing",562,423,660,403,941,389,1792,272,1844,286,1953,408,1920,452,1842,504,1617,580,735,565,586,511,686,470,746,529,939,449,985,442,1366,390,1721,319,NA,-0.304046228,-0.023252847,-0.258798953,-0.029753915,-0.130220747,-0.02862043,0.261159829,-0.059220109,0.284510758,-0.051441269,0.330979194,0.007139643,0.314747136,0.026332038,0.277768495,0.047969299,0.173083428,0.076620312,-0.228913733,0.046165245,-0.29545097,0.01753973,-0.248731109,0.001510181,-0.222932825,0.030034146,-0.132741217,-0.00129853,-0.111566533,-0.00326146,0.063643375,-0.016786302,0.227510099,-0.039675732
"2021_86","Enallagma cyathigerum","E. cyathigerum","6/9/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.85145689,2.483942908,32.81978277,25.3480194,0.676525658,NA,2021,"Right","Hindwing",543,365,637,343,895,310,1630,155,1684,158,1822,272,1795,317,1727,374,1581,453,727,494,576,451,660,404,741,454,880,369,936,355,1274,287,1591,211,NA,-0.306978442,-0.026674854,-0.258960491,-0.031584517,-0.128913042,-0.031480597,0.245462848,-0.061427069,0.272049546,-0.056491702,0.33320408,0.008848547,0.316943669,0.029440836,0.279584328,0.053366028,0.202133046,0.083221552,-0.223967568,0.049039732,-0.296103468,0.018078136,-0.251448453,0.000133241,-0.214474058,0.030097836,-0.140115929,-0.003179716,-0.111454574,-0.006547557,0.060493165,-0.018692746,0.22254534,-0.036147148
"2021_86","Enallagma cyathigerum","E. cyathigerum","6/9/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.85145689,2.483942908,32.81978277,25.3480194,0.676525658,NA,2021,"Right","Forewing",507,365,610,355,887,363,1747,320,1806,340,1894,467,1862,509,1772,556,1546,612,680,521,531,457,628,424,681,485,871,423,924,419,1309,401,1676,359,NA,-0.304816689,-0.023428402,-0.257883254,-0.029241344,-0.131240377,-0.028934568,0.26111111,-0.058970623,0.288305798,-0.050547573,0.330049274,0.006410819,0.315938571,0.025985953,0.275392598,0.048545366,0.172825527,0.07685927,-0.22389651,0.04574972,-0.292741344,0.018311654,-0.248826782,0.002063258,-0.223873148,0.02929051,-0.137824775,-0.001329741,-0.113661728,-0.003797935,0.061994452,-0.016672752,0.229147278,-0.040293613
"2021_86","Enallagma cyathigerum","E. cyathigerum","6/9/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.85145689,2.483942908,32.81978277,25.3480194,0.676525658,NA,2021,"Left","Hindwing",570,425,661,413,921,408,1673,321,1721,332,1842,454,1812,500,1741,550,1589,613,734,575,587,512,675,476,753,537,892,465,949,456,1292,418,1623,370,NA,-0.303506954,-0.027391494,-0.25784277,-0.031929183,-0.127844175,-0.030260196,0.24931241,-0.061675793,0.273121888,-0.05540946,0.331626833,0.007492339,0.315899832,0.029996719,0.279620086,0.053842549,0.202649504,0.082885532,-0.223961363,0.050188873,-0.296405627,0.016353638,-0.251856371,-0.000224499,-0.213860738,0.031505578,-0.143245602,-0.002242342,-0.114621702,-0.005825534,0.057374221,-0.019313785,0.22354053,-0.037992944
"2021_218","Enallagma cyathigerum","E. cyathigerum","6/17/21","H<f6>je <c5> 6",NA,"Male","Mature","Single",0,NA,NA,1,NA,20.60240016,2.691099417,32.50081534,25.06897473,0.676525658,NA,2021,"Left","Hindwing",560,402,657,389,919,389,1687,348,1748,364,1879,511,1847,551,1778,594,1619,649,732,566,583,497,664,458,741,525,891,450,942,443,1310,422,1633,398,NA,-0.30390636,-0.025673256,-0.25716853,-0.032913719,-0.130577689,-0.035507048,0.24008471,-0.062923379,0.269713499,-0.055797029,0.334456611,0.01392583,0.319393141,0.033570844,0.286477586,0.055031462,0.210183183,0.083179892,-0.219178632,0.051858407,-0.291853648,0.019997705,-0.25310012,0.000353967,-0.215236799,0.031960854,-0.143497563,-0.00575687,-0.118927523,-0.009643554,0.05865296,-0.023432513,0.214485173,-0.038231595
"2021_218","Enallagma cyathigerum","E. cyathigerum","6/17/21","H<f6>je <c5> 6",NA,"Male","Mature","Single",0,NA,NA,1,NA,20.60240016,2.691099417,32.50081534,25.06897473,0.676525658,NA,2021,"Right","Forewing",549,306,655,289,939,283,1815,191,1873,206,2001,341,1966,389,1880,442,1666,512,727,464,571,402,672,361,735,426,932,347,979,340,1399,302,1744,239,NA,-0.303251937,-0.024502587,-0.256559486,-0.030728098,-0.131916207,-0.030062287,0.25338935,-0.060242888,0.278656169,-0.052989955,0.333233668,0.0077129,0.317325167,0.028361258,0.278987605,0.050610434,0.184305816,0.078829426,-0.227007251,0.046868992,-0.294716016,0.017862022,-0.249938334,0.001050852,-0.223057188,0.030293258,-0.135730891,-0.002070432,-0.115033404,-0.004595284,0.069623705,-0.016385621,0.221689235,-0.040011991
"2021_218","Enallagma cyathigerum","E. cyathigerum","6/17/21","H<f6>je <c5> 6",NA,"Male","Mature","Single",0,NA,NA,1,NA,20.60240016,2.691099417,32.50081534,25.06897473,0.676525658,NA,2021,"Right","Hindwing",526,413,622,388,888,358,1646,226,1706,233,1858,365,1834,409,1772,461,1623,536,724,555,562,503,638,455,728,513,865,423,912,408,1262,349,1600,281,NA,-0.304798224,-0.025766243,-0.257730326,-0.033217142,-0.129151479,-0.035090904,0.239428672,-0.062670514,0.267784074,-0.056510934,0.334257259,0.013715729,0.320721283,0.033628325,0.288638116,0.05558396,0.213867825,0.084455968,-0.216795483,0.051399367,-0.291807217,0.018948069,-0.253218377,-0.000436157,-0.212915114,0.031508494,-0.143188152,-0.005093394,-0.120015886,-0.01006027,0.050069701,-0.021861832,0.214853327,-0.038532522
"2021_218","Enallagma cyathigerum","E. cyathigerum","6/17/21","H<f6>je <c5> 6",NA,"Male","Mature","Single",0,NA,NA,1,NA,20.60240016,2.691099417,32.50081534,25.06897473,0.676525658,NA,2021,"Left","Forewing",477,423,582,405,865,392,1741,284,1801,298,1929,432,1897,479,1813,531,1592,606,656,576,503,519,601,476,662,538,856,458,904,448,1298,400,1672,334,NA,-0.302060534,-0.024312277,-0.25570133,-0.030099989,-0.131460766,-0.030141066,0.254461526,-0.059952444,0.280467284,-0.052620475,0.333866014,0.008641508,0.318908478,0.028592813,0.281070008,0.049695675,0.182753386,0.078136872,-0.226697362,0.046292387,-0.29258793,0.018264076,-0.248795917,0.00138411,-0.223309643,0.029764474,-0.136722521,-0.001406679,-0.115494219,-0.004828516,0.058069207,-0.017984499,0.22323432,-0.039425971
"2020_875","Ischnura elegans","I. elegans","7/3/20","Vombs Vattenverk",875,"Female","mature","Couple",1,"olive",NA,0,"infuscans",21.56,2.47,35.35,27.31,0.67,424,2020,"Left","Forewing",330,380,436,376,744,382,1688,319,1733,336,1861,495,1827,535,1746,578,1486,640,496,538,342,478,452,444,512,496,740,448,780,444,1166,422,1597,370,NA,-0.300186742,-0.02356929,-0.256422016,-0.026116137,-0.129110279,-0.026231903,0.260395828,-0.06021261,0.279135153,-0.053567495,0.333362348,0.011049728,0.319651434,0.027865435,0.286544235,0.046316525,0.179642317,0.074124121,-0.230261771,0.040318571,-0.294400972,0.016822672,-0.249237887,0.001846941,-0.224005893,0.022829838,-0.130209202,0.001072814,-0.113713456,-0.000917356,0.045588631,-0.013258649,0.223228272,-0.038373204
"2020_875","Ischnura elegans","I. elegans","7/3/20","Vombs Vattenverk",875,"Female","mature","Couple",1,"olive",NA,0,"infuscans",21.56,2.47,35.35,27.31,0.67,424,2020,"Right","Forewing",456,370,565,356,870,347,1806,234,1866,251,1986,390,1959,438,1869,496,1617,571,649,527,484,467,590,428,652,486,875,414,920,404,1314,363,1728,286,NA,-0.303784557,-0.024216837,-0.258302009,-0.028384352,-0.131490354,-0.027512945,0.258958263,-0.060296956,0.283621359,-0.05232984,0.331361859,0.007215372,0.319422285,0.02674365,0.281166478,0.049472501,0.175372448,0.076813434,-0.225997501,0.043907804,-0.293621251,0.016493836,-0.24900737,0.001897444,-0.224131493,0.026924387,-0.130428506,0.000390073,-0.111586777,-0.003082987,0.052669711,-0.0141565,0.225777415,-0.039878084
"2020_875","Ischnura elegans","I. elegans","7/3/20","Vombs Vattenverk",875,"Female","mature","Couple",1,"olive",NA,0,"infuscans",21.56,2.47,35.35,27.31,0.67,424,2020,"Left","Hindwing",444,276,536,266,830,284,1652,282,1708,300,1835,452,1811,499,1731,546,1550,594,622,438,452,358,548,332,628,402,820,350,862,350,1170,338,1565,326,NA,-0.303051012,-0.022979358,-0.261603832,-0.030652239,-0.127468091,-0.032487852,0.24578998,-0.061387534,0.271836555,-0.055118913,0.334686305,0.009589237,0.325383863,0.031752318,0.290648648,0.055821938,0.210064037,0.083785719,-0.216693636,0.044538924,-0.296621747,0.013995251,-0.253905953,-0.001083956,-0.215193241,0.027983144,-0.129765742,-0.002172475,-0.110688312,-0.003604087,0.028801201,-0.019538844,0.207780976,-0.038441273
"2020_875","Ischnura elegans","I. elegans","7/3/20","Vombs Vattenverk",875,"Female","mature","Couple",1,"olive",NA,0,"infuscans",21.56,2.47,35.35,27.31,0.67,424,2020,"Right","Hindwing",570,357,670,340,960,321,1756,235,1814,245,1968,392,1947,437,1881,487,1690,551,774,503,605,445,689,404,776,461,954,388,998,377,1306,340,1690,291,NA,-0.307732207,-0.023667094,-0.261351924,-0.03001682,-0.127304273,-0.034453736,0.241148006,-0.062253392,0.267752016,-0.056774789,0.33658524,0.013323018,0.326225774,0.033767912,0.295032149,0.055847921,0.205968907,0.082521718,-0.215816402,0.046721549,-0.292902938,0.017447945,-0.253541996,-0.000211079,-0.214266426,0.027378974,-0.131073062,-0.003639082,-0.110612214,-0.008056003,0.032019833,-0.020529182,0.209869518,-0.037407862
"2020_1066","Ischnura elegans","I. elegans","7/18/20","Hoje A 14",1066,"Female","mature","Couple",1,"blue",NA,6,"androchrome",20.53,2.4,35.24,27.01,0.67,279,2020,"Right","Hindwing",628,371,725,358,1010,348,1783,273,1843,287,1975,434,1948,482,1868,536,1666,604,826,526,660,462,748,423,830,483,1003,416,1053,407,1331,379,1710,329,NA,-0.30929457,-0.025686207,-0.262549799,-0.031532625,-0.125329257,-0.035137674,0.247062055,-0.067962317,0.275881883,-0.060969488,0.338792603,0.010342839,0.325593304,0.033332237,0.286858143,0.058984628,0.189339309,0.090858363,-0.214650565,0.049758623,-0.294278944,0.018250869,-0.25175548,-0.0001481,-0.212542646,0.029079086,-0.128987936,-0.002437591,-0.10488384,-0.006557457,0.029056664,-0.018857106,0.211689074,-0.041318079
"2020_1066","Ischnura elegans","I. elegans","7/18/20","Hoje A 14",1066,"Female","mature","Couple",1,"blue",NA,6,"androchrome",20.53,2.4,35.24,27.01,0.67,279,2020,"Left","Hindwing",532,324,625,313,906,306,1679,235,1739,248,1876,395,1851,445,1772,497,1552,564,728,479,563,417,649,379,731,437,903,372,948,364,1227,338,1608,293,NA,-0.307790415,-0.026266492,-0.262896218,-0.031462069,-0.127285343,-0.03449765,0.245834701,-0.06781962,0.274772369,-0.061472895,0.340702084,0.00962907,0.328576438,0.033726648,0.290389802,0.058724025,0.184144366,0.090787628,-0.213397837,0.048770471,-0.292945328,0.018650436,-0.251396128,0.000417326,-0.211898265,0.028506728,-0.128815809,-0.002651975,-0.107089835,-0.006457651,0.027592773,-0.018665446,0.211502643,-0.039918534
"2020_1066","Ischnura elegans","I. elegans","7/18/20","Hoje A 14",1066,"Female","mature","Couple",1,"blue",NA,6,"androchrome",20.53,2.4,35.24,27.01,0.67,279,2020,"Right","Forewing",449,339,557,329,850,329,1728,242,1791,262,1902,404,1875,459,1786,514,1508,584,646,503,475,439,582,402,642,461,856,398,896,391,1242,362,1638,296,NA,-0.306355538,-0.026253309,-0.258607054,-0.030434425,-0.129125608,-0.029787732,0.259061383,-0.066291602,0.286857204,-0.057314956,0.335598837,0.005682407,0.323545264,0.029927159,0.284094133,0.054035562,0.161096882,0.08435451,-0.219661398,0.046655957,-0.295086782,0.017995345,-0.247721558,0.001880389,-0.221334314,0.028086795,-0.126630289,0.00071742,-0.108936453,-0.002287706,0.044031979,-0.014338622,0.219173311,-0.042627192
"2020_1066","Ischnura elegans","I. elegans","7/18/20","Hoje A 14",1066,"Female","mature","Couple",1,"blue",NA,6,"androchrome",20.53,2.4,35.24,27.01,0.67,279,2020,"Left","Forewing",458,362,578,356,862,368,1746,311,1799,329,1917,484,1888,527,1807,578,1510,644,659,534,502,466,603,432,660,490,868,434,916,432,1268,416,1663,363,NA,-0.311286831,-0.026958144,-0.258253871,-0.031114017,-0.132405625,-0.029353355,0.258124269,-0.065624976,0.281807828,-0.058320854,0.335971384,0.008804483,0.323673289,0.028199607,0.288459602,0.051783956,0.157849978,0.084704248,-0.220179475,0.046655402,-0.290517855,0.018520616,-0.246241168,0.002209797,-0.22028518,0.027169436,-0.128930201,-0.000216889,-0.107710389,-0.001702774,0.04788284,-0.01318321,0.222041406,-0.041573327
"2020_968","Ischnura elegans","I. elegans","7/9/20","Hoje A 14",968,"Female","mature","Couple",1,"blue",NA,0,"androchrome",20.21,2.47,35.22,26.89,0.67,356,2020,"Right","Forewing",366,252,474,252,775,276,1659,260,1724,280,1842,444,1803,494,1693,544,1370,584,530,424,380,348,494,320,550,388,758,341,800,340,1136,344,1576,307,NA,-0.302903425,-0.024141223,-0.256037016,-0.028019419,-0.124557968,-0.028408436,0.258466995,-0.067068585,0.287388493,-0.060721847,0.344478996,0.006206881,0.329352029,0.029302854,0.283421806,0.05494577,0.14473709,0.08389555,-0.225553828,0.044616699,-0.293380854,0.017018235,-0.244920768,0.000774801,-0.21817181,0.028274444,-0.12960403,0.000409708,-0.111409614,-0.00153315,0.034554182,-0.011858206,0.224139721,-0.043694076
"2020_968","Ischnura elegans","I. elegans","7/9/20","Hoje A 14",968,"Female","mature","Couple",1,"blue",NA,0,"androchrome",20.21,2.47,35.22,26.89,0.67,356,2020,"Left","Hindwing",410,337,509,325,792,320,1571,239,1633,250,1780,393,1755,443,1660,510,1432,576,606,493,443,431,526,392,615,452,774,384,823,374,1092,350,1498,298,NA,-0.306340524,-0.026704461,-0.259153436,-0.03191918,-0.12441499,-0.032875807,0.246821752,-0.067511564,0.276277705,-0.061962212,0.345523665,0.006845326,0.333370731,0.030519752,0.287817456,0.061929323,0.17895845,0.092198782,-0.213829461,0.04854036,-0.291107814,0.018207371,-0.251397544,6.03e-05,-0.209340091,0.029069313,-0.13330361,-0.002500724,-0.109928872,-0.007013495,0.018268636,-0.01708649,0.211777947,-0.039796581
"2020_968","Ischnura elegans","I. elegans","7/9/20","Hoje A 14",968,"Female","mature","Couple",1,"blue",NA,0,"androchrome",20.21,2.47,35.22,26.89,0.67,356,2020,"Left","Forewing",318,330,426,326,718,336,1606,298,1680,316,1788,464,1757,521,1657,571,1336,630,498,492,342,424,450,392,504,454,696,398,756,396,1088,392,1522,344,NA,-0.303105635,-0.022954604,-0.256066048,-0.027029878,-0.128432427,-0.02896031,0.258215066,-0.064678781,0.290886594,-0.058419035,0.341208862,0.003834269,0.328910071,0.029371036,0.286357935,0.053343923,0.147601653,0.086004185,-0.221066719,0.043860415,-0.290608201,0.017548386,-0.244174552,0.001255696,-0.219266453,0.027147983,-0.136693905,-0.001429659,-0.110560071,-0.00359695,0.034236044,-0.012502499,0.222557786,-0.042794176
